question_set,question,choice,"Organization","Issue area","Financial transparency","Accountability","Funding sources","Relationship with host government"
108,7,1,1,4,1,2,1,3
108,7,2,3,4,1,2,2,3
108,7,3,4,1,2,1,3,3
108,8,1,4,1,1,1,3,1
108,8,2,4,2,1,1,1,3
108,8,3,1,2,1,1,3,2
108,9,1,3,2,2,2,2,2
108,9,2,2,4,1,2,2,1
108,9,3,4,4,2,1,2,3
108,10,1,4,1,2,1,2,2
108,10,2,2,4,1,2,2,3
108,10,3,1,4,2,1,2,2
108,11,1,1,2,1,2,1,1
108,11,2,1,1,1,1,3,1
108,11,3,3,3,2,2,1,1
108,12,1,2,4,2,1,1,1
108,12,2,3,3,2,1,1,2
108,12,3,4,3,1,1,1,3
109,1,1,2,3,1,1,1,1
109,1,2,3,2,1,1,2,3
109,1,3,3,2,2,2,1,2
109,2,1,3,4,1,2,3,2
109,2,2,2,3,1,1,1,1
109,2,3,4,2,1,2,1,2
109,3,1,4,1,1,2,3,3
109,3,2,4,4,2,2,2,3
109,3,3,4,4,1,1,3,1
109,4,1,1,3,2,1,2,2
109,4,2,3,2,2,2,1,1
109,4,3,2,1,1,2,3,1
109,5,1,2,1,2,1,2,2
109,5,2,1,1,2,1,1,2
109,5,3,3,1,2,2,3,3
109,6,1,1,4,1,1,1,1
109,6,2,4,2,2,2,1,1
109,6,3,1,4,2,1,3,2
109,7,1,3,3,1,2,1,3
109,7,2,1,4,2,2,3,3
109,7,3,1,3,1,1,2,1
109,8,1,4,1,1,1,1,1
109,8,2,2,4,2,1,2,2
109,8,3,1,4,1,2,3,3
109,9,1,1,1,2,1,3,3
109,9,2,1,3,1,1,2,2
109,9,3,3,3,2,2,3,1
109,10,1,4,4,2,1,1,3
109,10,2,2,1,1,1,2,1
109,10,3,2,2,2,2,1,2
109,11,1,2,2,2,2,2,2
109,11,2,3,3,1,1,3,3
109,11,3,3,3,1,2,2,1
109,12,1,4,1,1,2,2,3
109,12,2,4,2,2,2,3,2
109,12,3,2,2,2,1,2,3
110,1,1,3,4,2,1,3,2
110,1,2,1,3,1,1,1,3
110,1,3,3,2,2,2,3,2
110,2,1,2,3,2,2,1,1
110,2,2,4,1,2,2,1,3
110,2,3,4,3,2,1,3,2
110,3,1,4,4,2,2,1,1
110,3,2,4,3,1,1,2,3
110,3,3,1,2,1,1,3,2
110,4,1,2,1,1,1,1,3
110,4,2,1,1,2,2,3,3
110,4,3,3,1,1,1,2,2
110,5,1,2,3,1,1,1,3
110,5,2,4,3,1,1,2,2
110,5,3,1,4,1,1,2,3
110,6,1,2,3,2,1,3,1
110,6,2,4,4,2,2,3,1
110,6,3,2,4,2,1,3,1
110,7,1,4,3,1,2,3,3
110,7,2,3,2,1,1,2,3
110,7,3,1,2,2,2,1,1
110,8,1,1,1,1,2,2,1
110,8,2,2,4,2,2,3,2
110,8,3,1,2,1,2,3,3
110,9,1,2,4,1,2,2,1
110,9,2,1,1,2,2,2,2
110,9,3,4,2,2,1,2,1
110,10,1,4,1,2,2,1,1
110,10,2,1,1,1,1,2,2
110,10,3,2,4,1,2,1,2
110,11,1,3,3,2,1,1,3
110,11,2,3,2,2,2,1,2
110,11,3,2,1,1,1,3,1
110,12,1,3,2,2,2,2,1
110,12,2,3,2,1,2,2,2
110,12,3,3,4,1,1,1,3
111,1,1,1,4,2,1,1,3
111,1,2,1,1,2,2,3,1
111,1,3,4,3,2,2,1,1
111,2,1,4,2,2,1,2,1
111,2,2,4,1,2,1,2,2
111,2,3,2,1,1,1,3,1
111,3,1,3,2,1,2,2,2
111,3,2,3,2,1,2,2,3
111,3,3,2,1,1,1,1,2
111,4,1,3,2,2,1,1,2
111,4,2,4,3,1,1,3,1
111,4,3,1,4,2,2,2,2
111,5,1,1,1,1,1,3,1
111,5,2,4,3,2,2,1,3
111,5,3,4,2,1,2,1,3
111,6,1,4,3,2,2,2,2
111,6,2,3,1,1,2,3,3
111,6,3,2,3,1,1,3,2
111,7,1,3,3,1,2,3,2
111,7,2,1,4,2,1,2,2
111,7,3,2,2,1,1,1,2
111,8,1,2,2,1,1,1,1
111,8,2,3,4,2,1,2,3
111,8,3,2,4,1,1,3,3
111,9,1,3,4,1,1,1,2
111,9,2,2,4,2,2,1,3
111,9,3,2,4,1,2,3,2
111,10,1,1,3,1,2,3,3
111,10,2,1,4,1,1,3,1
111,10,3,4,2,2,2,2,1
111,11,1,3,3,2,2,2,3
111,11,2,1,1,1,2,1,1
111,11,3,3,2,2,1,2,1
111,12,1,4,3,2,1,1,1
111,12,2,2,1,2,2,3,3
111,12,3,1,1,2,2,2,3
112,1,1,3,3,1,2,3,2
112,1,2,3,3,2,2,2,3
112,1,3,1,3,1,1,1,3
112,2,1,2,1,2,1,3,2
112,2,2,1,2,1,2,3,1
112,2,3,1,2,2,1,1,3
112,3,1,1,2,1,2,3,2
112,3,2,4,1,2,2,2,3
112,3,3,3,3,1,1,1,1
112,4,1,1,4,1,1,1,2
112,4,2,4,4,1,1,2,3
112,4,3,1,1,1,1,2,2
112,5,1,2,3,2,2,3,3
112,5,2,2,2,1,1,2,1
112,5,3,4,4,2,1,1,2
112,6,1,1,2,2,1,1,1
112,6,2,4,4,1,1,1,1
112,6,3,1,4,1,2,2,1
112,7,1,4,1,2,2,2,1
112,7,2,2,1,2,2,3,1
112,7,3,3,4,2,2,1,2
112,8,1,1,2,1,2,2,3
112,8,2,2,2,1,2,2,2
112,8,3,3,1,1,2,1,3
112,9,1,4,2,1,1,2,2
112,9,2,4,1,2,2,1,1
112,9,3,4,3,1,1,3,3
112,10,1,4,4,1,2,2,3
112,10,2,2,2,2,1,3,1
112,10,3,2,3,2,2,3,1
112,11,1,2,4,2,2,2,1
112,11,2,3,1,2,2,3,3
112,11,3,2,4,2,1,3,2
112,12,1,3,1,2,1,1,3
112,12,2,3,3,2,1,1,2
112,12,3,3,3,1,1,3,2
113,1,1,3,3,1,1,2,3
113,1,2,1,3,2,1,1,2
113,1,3,1,1,1,2,3,1
113,2,1,1,2,2,2,2,2
113,2,2,2,2,2,1,3,1
113,2,3,3,4,2,2,2,1
113,3,1,2,3,2,2,3,3
113,3,2,4,2,2,2,3,1
113,3,3,2,4,2,2,1,2
113,4,1,2,4,2,2,2,2
113,4,2,1,1,2,1,3,3
113,4,3,4,2,2,2,2,2
113,5,1,3,2,1,1,2,3
113,5,2,3,1,1,1,2,1
113,5,3,4,1,1,1,1,1
113,6,1,3,4,1,1,2,1
113,6,2,3,1,2,2,3,2
113,6,3,2,3,2,2,1,1
113,7,1,1,1,1,1,3,3
113,7,2,1,3,2,2,1,2
113,7,3,3,1,1,1,3,1
113,8,1,2,3,1,1,1,3
113,8,2,3,2,2,1,1,2
113,8,3,2,4,1,2,3,3
113,9,1,2,2,1,2,3,2
113,9,2,1,1,1,1,2,3
113,9,3,4,4,2,2,2,2
113,10,1,2,2,1,2,3,1
113,10,2,1,2,1,1,1,2
113,10,3,4,4,2,1,1,3
113,11,1,4,3,1,1,1,3
113,11,2,4,4,2,2,2,2
113,11,3,1,3,1,2,1,1
113,12,1,3,4,1,1,1,3
113,12,2,4,3,1,1,3,1
113,12,3,4,1,2,2,2,3
114,1,1,2,3,2,2,1,1
114,1,2,3,1,2,1,2,3
114,1,3,2,4,1,2,1,2
114,2,1,4,3,2,2,1,1
114,2,2,1,1,1,1,3,3
114,2,3,3,4,2,1,2,2
114,3,1,2,2,1,2,2,2
114,3,2,4,1,2,1,2,1
114,3,3,2,4,2,1,1,2
114,4,1,1,2,2,2,3,3
114,4,2,3,4,2,2,3,2
114,4,3,3,3,2,2,3,2
114,5,1,1,3,1,1,1,3
114,5,2,1,2,1,2,1,2
114,5,3,4,2,2,2,1,2
114,6,1,2,1,1,1,2,3
114,6,2,4,2,2,1,2,1
114,6,3,3,3,1,2,2,3
114,7,1,4,4,2,1,2,3
114,7,2,1,1,1,1,3,3
114,7,3,1,3,1,1,3,1
114,8,1,3,1,2,2,2,1
114,8,2,2,4,1,1,3,1
114,8,3,3,1,1,1,1,1
114,9,1,1,1,2,2,2,3
114,9,2,3,3,1,2,1,3
114,9,3,4,4,1,2,3,2
114,10,1,4,2,2,2,1,2
114,10,2,4,1,1,1,3,1
114,10,3,2,3,1,2,3,2
114,11,1,4,2,2,1,3,1
114,11,2,1,4,2,1,2,1
114,11,3,3,4,1,2,1,3
114,12,1,2,3,1,2,3,3
114,12,2,2,2,1,1,1,2
114,12,3,1,2,2,1,2,1
115,1,1,1,4,2,1,1,3
115,1,2,2,1,2,1,2,2
115,1,3,3,1,2,1,2,1
115,2,1,2,3,1,2,3,1
115,2,2,2,1,1,1,2,1
115,2,3,3,3,1,2,1,1
115,3,1,4,3,1,1,2,3
115,3,2,4,2,1,2,2,3
115,3,3,1,1,1,1,3,3
115,4,1,1,4,2,2,3,1
115,4,2,1,4,1,1,1,3
115,4,3,2,4,2,1,3,1
115,5,1,2,3,1,2,2,1
115,5,2,4,1,2,1,3,1
115,5,3,1,2,2,1,1,2
115,6,1,3,3,2,2,2,1
115,6,2,2,4,1,2,2,2
115,6,3,4,2,2,2,3,2
115,7,1,2,4,1,1,1,1
115,7,2,4,1,1,2,1,3
115,7,3,1,4,2,1,1,3
115,8,1,3,2,2,1,1,3
115,8,2,3,3,2,2,2,2
115,8,3,1,1,1,1,3,2
115,9,1,3,3,1,1,3,3
115,9,2,2,3,1,1,3,2
115,9,3,4,2,1,2,3,1
115,10,1,4,2,1,2,2,2
115,10,2,3,1,2,2,1,2
115,10,3,3,3,2,2,3,2
115,11,1,4,1,2,2,1,2
115,11,2,4,2,1,2,3,1
115,11,3,2,4,1,2,1,3
115,12,1,1,2,2,1,2,3
115,12,2,1,2,2,2,1,2
115,12,3,3,4,2,1,2,3
116,1,1,1,3,1,2,1,1
116,1,2,4,4,1,1,1,2
116,1,3,3,2,1,1,2,3
116,2,1,1,4,2,1,1,1
116,2,2,2,2,2,2,3,1
116,2,3,4,3,1,2,1,1
116,3,1,3,3,2,2,1,2
116,3,2,3,3,1,2,2,3
116,3,3,3,4,2,2,2,1
116,4,1,1,4,2,1,3,1
116,4,2,4,2,1,2,3,3
116,4,3,1,3,1,1,2,2
116,5,1,1,4,1,2,1,2
116,5,2,2,4,2,1,1,1
116,5,3,4,1,2,1,2,1
116,6,1,2,1,1,1,1,1
116,6,2,2,3,2,2,3,3
116,6,3,3,1,2,2,1,3
116,7,1,4,1,2,1,1,2
116,7,2,3,2,1,2,1,3
116,7,3,3,1,1,2,3,2
116,8,1,3,2,2,2,3,3
116,8,2,2,3,1,1,3,2
116,8,3,1,1,1,1,3,3
116,9,1,4,2,2,1,2,2
116,9,2,4,4,2,1,3,1
116,9,3,1,1,1,2,2,2
116,10,1,4,3,2,1,1,1
116,10,2,3,4,1,2,2,2
116,10,3,2,2,2,2,3,2
116,11,1,1,3,2,1,2,3
116,11,2,4,2,2,1,3,1
116,11,3,2,1,1,2,3,3
116,12,1,2,4,2,1,2,2
116,12,2,1,2,1,1,2,3
116,12,3,2,1,1,2,2,3
117,1,1,4,1,2,1,3,1
117,1,2,2,2,1,1,3,3
117,1,3,3,1,1,2,3,3
117,2,1,3,2,2,2,2,1
117,2,2,4,1,1,1,1,2
117,2,3,1,2,2,2,3,3
117,3,1,3,1,1,1,2,3
117,3,2,4,3,1,1,3,2
117,3,3,4,4,1,2,3,2
117,4,1,3,4,2,1,3,3
117,4,2,4,4,1,1,2,3
117,4,3,1,1,1,1,1,1
117,5,1,2,3,1,2,1,2
117,5,2,1,3,1,1,2,2
117,5,3,4,4,1,2,1,1
117,6,1,1,2,1,2,3,1
117,6,2,1,4,2,1,3,2
117,6,3,2,3,1,1,1,1
117,7,1,4,4,2,2,2,3
117,7,2,2,2,2,2,2,1
117,7,3,2,3,2,1,1,1
117,8,1,3,3,1,2,3,3
117,8,2,1,4,2,2,2,2
117,8,3,1,3,1,1,2,2
117,9,1,4,1,2,2,2,3
117,9,2,1,1,2,2,3,2
117,9,3,2,4,2,1,1,2
117,10,1,4,2,2,2,2,2
117,10,2,3,3,2,2,2,1
117,10,3,3,1,1,2,1,1
117,11,1,2,1,2,1,1,3
117,11,2,2,3,2,1,1,1
117,11,3,1,4,1,2,3,2
117,12,1,3,2,2,2,2,3
117,12,2,3,2,2,1,1,3
117,12,3,2,2,1,1,1,1
118,1,1,3,1,1,1,3,2
118,1,2,4,1,2,1,2,1
118,1,3,1,2,2,2,3,2
118,2,1,2,4,1,2,2,2
118,2,2,4,3,1,1,2,1
118,2,3,1,1,2,1,2,3
118,3,1,4,4,2,2,1,2
118,3,2,2,4,1,2,2,2
118,3,3,3,4,2,2,1,2
118,4,1,3,3,2,2,3,3
118,4,2,3,4,1,1,1,3
118,4,3,1,2,2,2,3,2
118,5,1,2,1,2,1,1,2
118,5,2,2,2,2,1,2,3
118,5,3,1,1,1,1,1,2
118,6,1,1,3,2,1,3,2
118,6,2,4,1,1,1,3,3
118,6,3,2,2,1,1,2,1
118,7,1,4,4,2,2,1,3
118,7,2,2,4,2,2,3,3
118,7,3,2,4,1,2,3,1
118,8,1,4,2,1,1,1,3
118,8,2,4,1,1,1,2,1
118,8,3,3,3,2,2,1,1
118,9,1,3,4,2,1,1,3
118,9,2,2,2,1,1,2,1
118,9,3,1,2,1,2,1,2
118,10,1,1,1,2,1,1,1
118,10,2,1,2,1,2,2,1
118,10,3,3,3,2,2,3,3
118,11,1,3,3,1,1,3,1
118,11,2,1,1,2,1,3,2
118,11,3,4,3,1,2,1,1
118,12,1,4,3,1,2,3,1
118,12,2,3,2,2,2,2,3
118,12,3,2,3,1,2,2,3
119,1,1,4,1,2,2,3,3
119,1,2,1,3,1,2,2,3
119,1,3,2,3,1,1,3,2
119,2,1,1,4,2,1,2,1
119,2,2,3,2,2,2,1,2
119,2,3,2,2,2,1,2,3
119,3,1,3,2,2,2,2,3
119,3,2,4,2,1,1,3,1
119,3,3,1,3,2,2,3,2
119,4,1,3,3,2,1,1,1
119,4,2,4,2,2,2,2,1
119,4,3,4,3,2,1,3,1
119,5,1,4,4,2,1,1,2
119,5,2,4,1,2,2,2,3
119,5,3,3,1,1,1,1,2
119,6,1,2,2,1,1,2,2
119,6,2,2,4,1,2,1,2
119,6,3,3,1,2,2,1,3
119,7,1,1,4,1,2,1,1
119,7,2,3,3,1,1,3,3
119,7,3,1,3,1,2,2,2
119,8,1,1,2,2,1,1,3
119,8,2,1,1,2,2,2,1
119,8,3,1,4,1,2,3,3
119,9,1,4,1,2,2,3,2
119,9,2,4,1,1,1,3,1
119,9,3,3,4,1,1,1,1
119,10,1,1,1,1,2,3,2
119,10,2,2,2,2,1,2,3
119,10,3,4,4,1,1,1,2
119,11,1,2,2,1,2,1,3
119,11,2,2,1,1,1,3,1
119,11,3,3,3,1,1,3,1
119,12,1,2,4,2,2,1,2
119,12,2,3,4,2,1,2,3
119,12,3,2,3,1,2,2,1
120,1,1,3,1,2,1,2,2
120,1,2,4,4,1,1,3,3
120,1,3,1,1,2,1,1,3
120,2,1,3,3,1,2,1,2
120,2,2,2,2,1,2,3,3
120,2,3,1,1,1,2,2,1
120,3,1,1,3,1,2,2,1
120,3,2,2,2,1,1,2,2
120,3,3,4,2,2,1,2,1
120,4,1,2,1,2,1,1,1
120,4,2,4,4,1,2,2,2
120,4,3,2,2,2,1,2,3
120,5,1,1,4,1,2,1,2
120,5,2,3,3,2,2,2,3
120,5,3,4,4,2,2,3,2
120,6,1,2,2,1,2,3,1
120,6,2,3,4,2,1,3,1
120,6,3,1,4,2,2,3,3
120,7,1,1,2,2,1,1,2
120,7,2,3,3,1,1,3,2
120,7,3,4,3,1,2,1,3
120,8,1,4,1,1,1,3,3
120,8,2,3,1,1,1,2,2
120,8,3,4,3,2,1,1,3
120,9,1,3,2,2,1,3,1
120,9,2,2,4,2,1,1,3
120,9,3,2,2,1,2,1,3
120,10,1,1,1,1,1,1,1
120,10,2,4,4,2,2,3,2
120,10,3,2,2,1,2,2,2
120,11,1,3,1,2,1,1,1
120,11,2,1,3,2,2,3,3
120,11,3,3,3,2,2,3,1
120,12,1,1,1,2,2,2,1
120,12,2,4,4,1,1,2,1
120,12,3,2,3,1,2,1,2
121,1,1,1,1,2,2,3,1
121,1,2,2,1,2,2,2,1
121,1,3,3,1,1,2,2,3
121,2,1,4,3,2,1,2,3
121,2,2,3,2,1,2,2,2
121,2,3,3,3,2,1,3,2
121,3,1,3,2,2,1,2,3
121,3,2,1,4,1,1,1,3
121,3,3,4,3,1,2,2,3
121,4,1,3,1,1,1,3,3
121,4,2,1,3,1,2,2,2
121,4,3,1,2,2,2,3,1
121,5,1,3,4,2,1,1,2
121,5,2,2,1,1,1,2,2
121,5,3,2,4,1,2,3,2
121,6,1,3,1,1,1,1,3
121,6,2,1,1,2,2,1,2
121,6,3,4,1,2,1,3,1
121,7,1,1,2,2,1,1,1
121,7,2,4,4,1,2,1,3
121,7,3,3,2,1,2,1,1
121,8,1,4,2,2,2,2,1
121,8,2,3,4,1,2,1,3
121,8,3,2,3,2,2,1,2
121,9,1,2,2,2,1,3,2
121,9,2,2,3,1,1,3,3
121,9,3,4,4,2,1,3,1
121,10,1,4,4,2,2,2,1
121,10,2,1,3,2,1,2,2
121,10,3,1,4,1,1,2,1
121,11,1,4,2,1,1,3,1
121,11,2,2,2,1,1,1,2
121,11,3,2,3,1,2,3,2
121,12,1,4,4,2,2,1,1
121,12,2,2,1,1,1,1,3
121,12,3,1,3,2,2,3,3
122,1,1,2,2,1,2,2,1
122,1,2,3,1,2,1,3,2
122,1,3,3,4,2,1,2,3
122,2,1,3,1,2,2,2,1
122,2,2,1,1,2,1,2,3
122,2,3,2,2,2,2,3,3
122,3,1,3,4,1,2,1,1
122,3,2,2,4,1,1,1,3
122,3,3,2,3,2,2,1,1
122,4,1,4,4,1,2,1,2
122,4,2,3,2,2,1,2,3
122,4,3,3,1,2,2,2,1
122,5,1,3,4,2,2,3,2
122,5,2,4,1,2,1,3,2
122,5,3,2,3,1,2,1,1
122,6,1,1,4,1,2,2,3
122,6,2,4,4,2,1,3,2
122,6,3,4,1,1,1,3,2
122,7,1,1,2,1,2,2,1
122,7,2,1,3,2,1,2,2
122,7,3,3,2,1,2,1,2
122,8,1,4,3,2,2,1,2
122,8,2,2,1,1,2,2,1
122,8,3,2,3,1,1,3,1
122,9,1,4,4,1,2,2,1
122,9,2,4,2,1,2,1,1
122,9,3,3,3,2,1,3,1
122,10,1,2,3,2,1,3,3
122,10,2,1,1,2,1,2,3
122,10,3,1,2,1,1,1,2
122,11,1,2,4,1,1,3,2
122,11,2,1,2,2,1,3,3
122,11,3,4,3,1,1,1,2
122,12,1,4,1,1,2,1,3
122,12,2,1,3,1,2,1,3
122,12,3,1,2,2,1,3,3
123,1,1,4,1,2,1,1,2
123,1,2,1,1,1,2,2,1
123,1,3,2,3,2,2,3,2
123,2,1,3,3,1,1,3,1
123,2,2,2,3,1,1,3,1
123,2,3,1,3,2,1,3,2
123,3,1,3,2,2,2,1,1
123,3,2,2,4,2,2,2,3
123,3,3,1,2,2,2,3,1
123,4,1,2,4,2,2,1,2
123,4,2,3,2,1,1,2,2
123,4,3,1,3,1,1,3,2
123,5,1,3,2,2,1,1,2
123,5,2,4,3,1,2,3,3
123,5,3,4,4,2,2,1,2
123,6,1,1,2,1,2,3,1
123,6,2,3,1,1,2,2,1
123,6,3,3,1,2,2,1,3
123,7,1,1,4,1,1,2,1
123,7,2,1,1,1,2,3,3
123,7,3,4,4,1,1,3,1
123,8,1,2,3,2,1,1,3
123,8,2,2,3,2,2,1,3
123,8,3,3,1,1,1,2,1
123,9,1,4,3,2,1,1,3
123,9,2,3,4,2,2,2,2
123,9,3,4,2,2,2,2,1
123,10,1,4,2,2,1,1,2
123,10,2,4,4,1,1,3,1
123,10,3,2,4,1,2,2,3
123,11,1,4,1,2,1,2,3
123,11,2,1,4,1,1,2,2
123,11,3,2,2,2,2,2,3
123,12,1,1,1,1,2,1,3
123,12,2,2,1,1,1,3,3
123,12,3,3,2,1,1,1,2
124,1,1,2,2,2,1,3,3
124,1,2,3,2,2,1,3,1
124,1,3,4,4,2,1,1,3
124,2,1,1,1,2,2,1,3
124,2,2,3,1,2,1,3,2
124,2,3,1,2,2,2,2,2
124,3,1,1,3,1,1,3,2
124,3,2,3,3,1,1,2,1
124,3,3,3,1,2,2,3,1
124,4,1,4,1,2,2,1,2
124,4,2,2,1,2,1,1,1
124,4,3,1,4,1,2,1,2
124,5,1,2,4,1,2,3,3
124,5,2,2,1,1,2,2,1
124,5,3,4,3,1,1,3,1
124,6,1,3,4,1,1,2,3
124,6,2,1,4,1,2,1,1
124,6,3,1,4,2,2,3,2
124,7,1,2,4,1,1,2,3
124,7,2,1,2,1,2,2,3
124,7,3,2,4,2,1,1,2
124,8,1,3,2,1,2,3,3
124,8,2,3,3,2,1,3,1
124,8,3,4,3,2,2,1,2
124,9,1,4,4,2,1,3,3
124,9,2,2,1,2,1,1,2
124,9,3,3,3,2,2,2,3
124,10,1,3,2,1,1,1,2
124,10,2,4,2,1,1,2,3
124,10,3,1,2,1,2,2,3
124,11,1,2,3,2,2,2,2
124,11,2,4,1,1,2,2,1
124,11,3,4,3,1,2,2,1
124,12,1,2,3,1,1,1,2
124,12,2,4,2,2,2,1,1
124,12,3,1,1,1,1,3,1
125,1,1,4,4,1,2,3,1
125,1,2,1,3,2,2,2,2
125,1,3,2,2,2,1,1,3
125,2,1,3,3,1,1,1,1
125,2,2,1,2,2,1,2,2
125,2,3,2,1,1,1,2,3
125,3,1,3,4,1,1,2,2
125,3,2,2,2,1,2,3,3
125,3,3,2,1,2,2,1,2
125,4,1,3,2,2,2,1,1
125,4,2,3,3,2,1,2,3
125,4,3,4,1,2,1,3,1
125,5,1,1,4,2,1,1,1
125,5,2,1,2,1,1,1,1
125,5,3,1,3,1,2,1,3
125,6,1,4,3,2,1,2,3
125,6,2,2,1,1,1,1,3
125,6,3,3,2,1,2,2,3
125,7,1,3,2,2,2,1,2
125,7,2,2,3,1,1,3,1
125,7,3,3,1,1,1,3,1
125,8,1,3,4,2,1,3,1
125,8,2,4,1,1,2,3,2
125,8,3,3,1,2,2,2,2
125,9,1,1,4,2,1,1,1
125,9,2,4,4,2,1,3,2
125,9,3,1,2,1,2,2,1
125,10,1,2,2,1,2,3,1
125,10,2,4,4,2,2,1,2
125,10,3,1,1,2,2,3,3
125,11,1,4,3,1,2,2,2
125,11,2,4,3,1,2,2,3
125,11,3,2,1,2,1,1,3
125,12,1,1,3,1,2,3,3
125,12,2,2,4,2,2,3,2
125,12,3,4,4,1,1,2,2
126,1,1,4,3,1,2,3,3
126,1,2,4,1,2,1,2,3
126,1,3,2,3,2,2,2,2
126,2,1,2,4,2,1,1,1
126,2,2,3,2,1,2,3,1
126,2,3,3,2,1,1,3,1
126,3,1,1,4,1,2,3,1
126,3,2,2,2,1,2,2,3
126,3,3,2,4,2,1,2,3
126,4,1,3,3,1,2,3,2
126,4,2,3,1,2,1,2,3
126,4,3,1,2,2,2,2,3
126,5,1,4,4,1,2,3,3
126,5,2,3,3,1,2,3,3
126,5,3,2,4,1,2,1,2
126,6,1,4,1,1,1,2,2
126,6,2,1,3,2,2,1,1
126,6,3,3,4,2,1,1,2
126,7,1,1,1,2,1,1,3
126,7,2,4,4,1,1,1,3
126,7,3,3,4,2,1,1,1
126,8,1,4,2,1,1,2,1
126,8,2,3,2,2,2,1,1
126,8,3,1,1,2,2,1,1
126,9,1,4,4,2,1,3,2
126,9,2,3,2,1,2,1,1
126,9,3,2,2,1,2,3,2
126,10,1,4,1,2,1,3,3
126,10,2,2,2,1,1,2,2
126,10,3,2,1,1,2,3,2
126,11,1,1,1,1,1,3,2
126,11,2,1,1,1,2,2,1
126,11,3,1,3,2,1,1,1
126,12,1,4,3,2,1,1,2
126,12,2,1,3,2,1,2,3
126,12,3,2,3,2,2,2,2
127,1,1,2,1,1,2,1,2
127,1,2,4,4,2,1,1,2
127,1,3,3,3,1,1,2,3
127,2,1,3,4,1,1,3,2
127,2,2,3,3,2,2,1,2
127,2,3,3,4,2,2,3,3
127,3,1,1,2,2,1,1,2
127,3,2,4,4,2,1,3,3
127,3,3,1,3,1,2,3,2
127,4,1,2,3,1,2,2,1
127,4,2,4,1,2,1,1,1
127,4,3,4,1,2,1,2,1
127,5,1,4,2,1,1,2,1
127,5,2,2,4,2,2,2,3
127,5,3,2,2,2,2,2,1
127,6,1,4,1,2,2,1,2
127,6,2,3,4,2,1,3,1
127,6,3,1,1,1,1,1,3
127,7,1,4,1,1,2,3,1
127,7,2,1,4,2,1,2,3
127,7,3,2,2,1,1,3,1
127,8,1,3,2,1,2,3,1
127,8,2,1,3,2,2,3,2
127,8,3,2,2,2,1,1,3
127,9,1,4,1,1,2,2,1
127,9,2,3,2,2,2,3,3
127,9,3,3,3,1,1,3,3
127,10,1,4,4,2,1,2,3
127,10,2,2,3,2,1,3,3
127,10,3,2,2,1,2,1,2
127,11,1,2,1,1,2,1,1
127,11,2,1,3,2,1,2,1
127,11,3,3,3,1,2,2,2
127,12,1,1,4,1,1,1,2
127,12,2,1,2,1,2,2,2
127,12,3,1,1,1,2,1,3
128,1,1,3,1,2,2,2,1
128,1,2,2,3,2,1,3,2
128,1,3,1,1,2,2,2,2
128,2,1,2,3,2,1,1,2
128,2,2,1,3,1,2,2,2
128,2,3,4,4,1,2,3,1
128,3,1,3,3,1,1,2,1
128,3,2,4,3,2,1,1,3
128,3,3,1,4,1,1,3,2
128,4,1,3,3,2,1,2,1
128,4,2,1,4,1,1,3,1
128,4,3,2,2,1,1,1,3
128,5,1,2,4,2,2,1,3
128,5,2,3,3,2,2,3,1
128,5,3,3,4,1,1,3,2
128,6,1,3,1,1,1,1,2
128,6,2,4,2,2,2,3,3
128,6,3,4,3,2,1,1,3
128,7,1,4,2,1,1,1,3
128,7,2,4,2,1,2,1,3
128,7,3,3,1,2,1,2,3
128,8,1,2,1,2,1,3,3
128,8,2,4,3,2,1,2,1
128,8,3,4,1,1,2,3,1
128,9,1,3,4,2,2,1,2
128,9,2,1,4,1,2,1,1
128,9,3,2,4,1,2,2,3
128,10,1,1,1,2,2,3,2
128,10,2,3,1,1,2,2,2
128,10,3,1,2,1,1,2,2
128,11,1,1,2,1,1,2,1
128,11,2,2,2,2,2,1,3
128,11,3,4,2,2,1,3,1
128,12,1,2,2,2,2,1,3
128,12,2,2,4,1,2,3,2
128,12,3,1,1,1,2,2,1
129,1,1,2,1,1,1,3,2
129,1,2,1,4,1,1,3,1
129,1,3,2,3,1,1,1,3
129,2,1,2,3,1,1,1,2
129,2,2,3,4,2,1,2,1
129,2,3,1,3,1,1,1,3
129,3,1,1,3,1,1,2,2
129,3,2,1,4,2,2,2,2
129,3,3,4,1,2,2,3,3
129,4,1,4,2,2,2,2,2
129,4,2,1,4,2,2,3,2
129,4,3,1,3,2,1,2,1
129,5,1,3,2,1,2,1,1
129,5,2,2,2,2,2,2,3
129,5,3,4,1,2,2,3,1
129,6,1,3,1,1,1,1,3
129,6,2,2,1,2,2,3,3
129,6,3,4,2,2,2,1,3
129,7,1,2,2,2,2,3,2
129,7,2,3,4,1,2,1,1
129,7,3,4,2,1,1,1,2
129,8,1,1,4,1,1,3,3
129,8,2,2,3,2,2,2,1
129,8,3,4,1,1,2,3,3
129,9,1,2,3,1,1,1,2
129,9,2,3,2,1,2,2,3
129,9,3,3,1,2,1,2,1
129,10,1,3,4,2,2,1,1
129,10,2,3,2,2,2,2,2
129,10,3,3,1,2,1,3,2
129,11,1,4,3,1,1,2,3
129,11,2,1,2,2,1,3,2
129,11,3,1,4,1,1,3,1
129,12,1,2,1,1,2,1,3
129,12,2,4,3,1,2,1,1
129,12,3,4,4,2,1,2,1
130,1,1,4,2,1,2,2,2
